,ra,dec,z,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,mag_auto_z_dered,mag_auto_y_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i,magerr_auto_z,magerr_auto_y
973,333.755414,-0.499303,0.2646,23.089908599853516,22.502927780151367,22.086606979370117,22.01604652404785,22.659225463867188,0.0759430006146431,0.052757665514945984,0.05379699170589447,0.10071100294589996,0.679922342300415
974,335.44169,-0.232216,0.6967,22.300918579101562,21.654821395874023,21.258874893188477,21.044048309326172,21.042957305908203,0.03842783719301224,0.02791786380112171,0.02917337603867054,0.047443270683288574,0.1639615297317505
975,333.767912,-0.467863,0.4823,22.698305130004883,21.86962127685547,21.646366119384766,21.68228530883789,22.045991897583008,0.053942691534757614,0.0323905386030674,0.039711836725473404,0.07435981184244156,0.40083906054496765
976,333.692646,-0.514827,0.4858,22.870515823364258,21.915483474731445,21.546817779541016,21.213058471679688,21.351600646972656,0.05760861560702324,0.03244495764374733,0.03520981967449188,0.04940449446439743,0.20335796475410461
977,335.167888,-0.413279,0.6396,23.067638397216797,22.432024002075195,22.10219383239746,22.152387619018555,21.659414291381836,0.07829127460718155,0.05664809048175812,0.06349770724773407,0.12464764714241028,0.30292245745658875
978,333.806764,-0.439473,0.6634,23.733352661132812,21.524049758911133,20.91367530822754,20.52789878845215,20.40898323059082,0.12092834711074829,0.02034308761358261,0.017627647146582603,0.023275665938854218,0.071918785572052
979,335.056364,-0.331784,0.3579,22.406917572021484,21.744474411010742,21.785436630249023,21.43933868408203,21.703676223754883,0.03636424243450165,0.026979178190231323,0.04248456656932831,0.05796317011117935,0.2795048952102661
980,333.770991,-0.454295,0.5946,22.572376251220703,21.329069137573242,20.734643936157227,20.462568283081055,20.20291519165039,0.048004042357206345,0.01975315622985363,0.01724601350724697,0.026402296498417854,0.07017388939857483
981,333.891683,-0.435561,0.811,23.558095932006836,22.87002944946289,21.95844268798828,21.69074249267578,21.689424514770508,0.09581213444471359,0.06571663171052933,0.04317275062203407,0.06380720436573029,0.22031551599502563
982,333.706389,-0.003608,0.732,24.289024353027344,22.50005531311035,21.489410400390625,21.180156707763672,21.049030303955078,0.31456294655799866,0.07579687982797623,0.04670967534184456,0.0741427019238472,0.2174084186553955
983,333.54015,-0.131828,0.1461,22.271684646606445,21.99029541015625,21.835477828979492,21.8297119140625,22.056568145751953,0.06153898686170578,0.054690852761268616,0.07343936711549759,0.14019818603992462,0.8319743275642395
984,333.778052,-0.452502,0.5528,22.882938385009766,22.035966873168945,21.718873977661133,21.26690673828125,21.549646377563477,0.05729716643691063,0.03388719633221626,0.038204390555620193,0.049679115414619446,0.2177661955356598
985,334.667978,-0.482706,0.517,23.478052139282227,21.935747146606445,21.09587287902832,20.67367172241211,20.547929763793945,0.12811969220638275,0.038093291223049164,0.026528600603342056,0.03387705609202385,0.1056581661105156
986,333.742299,-0.440074,0.5098,22.542226791381836,21.34701156616211,20.74774932861328,20.005510330200195,20.442333221435547,0.07310731709003448,0.03127351030707359,0.028793828561902046,0.02674924023449421,0.14277134835720062
987,333.712651,-0.521993,0.2994,23.12820816040039,22.437591552734375,22.214073181152344,22.075382232666016,22.57880973815918,0.06168705224990845,0.046096790581941605,0.05292423069477081,0.09105250239372253,0.49910637736320496
988,333.608975,-0.046767,0.5621,23.778135299682617,22.04653549194336,21.226667404174805,20.792728424072266,20.793119430541992,0.14222422242164612,0.03670496866106987,0.026665562763810158,0.03774093836545944,0.10672689229249954
989,333.729118,-0.522786,0.6589,22.900922775268555,21.498477935791016,20.467443466186523,19.965503692626953,19.353221893310547,0.1067831814289093,0.03947973623871803,0.022953204810619354,0.027566511183977127,0.054490070790052414
990,333.70971,-0.425773,0.6533,24.187679290771484,22.3834285736084,21.436847686767578,21.043807983398438,21.149723052978516,0.1773248016834259,0.04315148666501045,0.028203565627336502,0.03919248655438423,0.14335905015468597
991,335.041632,-0.48326,0.6098,23.144060134887695,21.849435806274414,21.171825408935547,20.77541732788086,20.734037399291992,0.08518929034471512,0.035114698112010956,0.0279142577201128,0.032310158014297485,0.15139618515968323
992,335.141895,-0.528873,0.4699,22.56431007385254,20.854875564575195,20.170730590820312,19.86853790283203,19.715347290039062,0.06279660016298294,0.01631206087768078,0.013129445724189281,0.018000733107328415,0.06636510044336319
993,333.775886,-0.437987,0.6457,21.734546661376953,20.728050231933594,20.10504150390625,19.873558044433594,19.5981388092041,0.026442842558026314,0.013544317334890366,0.011530628427863121,0.018331406638026237,0.04804638400673866
994,333.73191,-0.503683,0.6615,23.916601181030273,22.4643497467041,21.831010818481445,21.44273567199707,21.094341278076172,0.2167176753282547,0.07207653671503067,0.057528067380189896,0.08468609303236008,0.22547292709350586
995,335.173277,-0.418325,0.244,21.749969482421875,20.93804931640625,20.606155395507812,20.458412170410156,20.5091495513916,0.028569761663675308,0.01715497113764286,0.01894821599125862,0.030898265540599823,0.12137598544359207
996,334.445807,-0.023283,0.7568,23.13709831237793,22.354997634887695,21.84787368774414,21.704200744628906,21.51205062866211,0.08771178126335144,0.05422651395201683,0.050431083887815475,0.08685857802629471,0.26126620173454285
997,333.643943,-0.488764,0.1823,22.59432029724121,22.109130859375,21.9211483001709,21.91935920715332,21.58778190612793,0.03760981932282448,0.031852953135967255,0.04018206521868706,0.07460913807153702,0.185709148645401
998,335.138616,-0.510266,0.7616,23.06039810180664,22.25506591796875,21.663837432861328,21.3115291595459,20.82146644592285,0.09136156737804413,0.057863589376211166,0.05017809197306633,0.06695347279310226,0.15940827131271362
999,334.519163,-0.037808,0.9557,24.051666259765625,22.584678649902344,21.176027297973633,20.42786407470703,20.169998168945312,0.21453751623630524,0.07304393500089645,0.03095555305480957,0.029189087450504303,0.08341028541326523
1000,333.863339,-0.520782,0.746,24.202199935913086,22.205463409423828,21.026601791381836,20.505691528320312,20.372453689575195,0.24329563975334167,0.05103807523846626,0.026639703661203384,0.030549906194210052,0.09137475490570068
1001,333.65793,-0.486919,0.6929,22.754169464111328,22.055055618286133,21.737638473510742,21.634557723999023,21.270917892456055,0.056926511228084564,0.038498781621456146,0.04357380047440529,0.07571911066770554,0.1939679980278015
1002,335.036537,-0.237772,0.3197,22.012475967407227,21.14388656616211,20.82007598876953,20.535938262939453,20.799894332885742,0.0329134501516819,0.019948098808526993,0.02164190262556076,0.033697985112667084,0.16223156452178955
1003,333.61451,-0.474403,0.2935,21.9587459564209,21.35991668701172,21.091222763061523,21.048940658569336,20.80007553100586,0.03218016400933266,0.024287482723593712,0.02848358266055584,0.047462161630392075,0.12682552635669708
1004,333.942811,-0.515264,0.6234,23.240968704223633,22.33316993713379,21.98906707763672,22.01570701599121,22.360013961791992,0.08404584974050522,0.04470817372202873,0.0488537922501564,0.09022418409585953,0.4484943747520447
1005,334.965794,-0.356391,0.2446,20.457006454467773,19.230676651000977,18.769487380981445,18.484506607055664,18.382190704345703,0.01078117173165083,0.004756324924528599,0.004725190345197916,0.006898026913404465,0.023906897753477097
1006,334.479601,-0.010297,0.6148,22.28997802734375,21.44154930114746,21.02623748779297,20.836259841918945,20.978891372680664,0.04768156260251999,0.02781553566455841,0.02838910184800625,0.05039973556995392,0.20062890648841858
1007,334.9224,-0.333895,0.6146,22.803800582885742,22.1182861328125,21.6795597076416,21.555797576904297,21.180747985839844,0.05486081540584564,0.03473326191306114,0.03501693531870842,0.06015683710575104,0.18827897310256958
1008,335.189093,-0.422269,0.6389,21.97869110107422,21.33913803100586,20.910490036010742,20.908538818359375,20.857892990112305,0.027324868366122246,0.019914492964744568,0.019663672894239426,0.03590073809027672,0.14020754396915436
1009,335.04707,-0.248484,0.8984,24.916040420532227,22.491525650024414,21.2435359954834,20.518726348876953,20.46958351135254,0.5547648668289185,0.07524316757917404,0.03577006235718727,0.03338015452027321,0.13038039207458496
1010,333.655512,-0.468811,0.5248,23.036022186279297,21.60943031311035,20.914913177490234,20.537620544433594,20.231857299804688,0.09817853569984436,0.03429136797785759,0.027654116973280907,0.03442303091287613,0.10641183704137802
1011,333.667552,-0.489096,0.4079,22.08115005493164,21.127153396606445,20.80765724182129,20.585193634033203,20.320005416870117,0.04057963564991951,0.022713670507073402,0.02554493583738804,0.03839394822716713,0.11532875150442123
1012,333.694862,-0.500999,0.5685,23.988811492919922,22.750593185424805,22.353443145751953,22.267763137817383,21.66643714904785,0.13521316647529602,0.055624328553676605,0.05817900598049164,0.1039673238992691,0.23800180852413177
1013,335.037847,-0.254918,0.5994,23.799957275390625,22.457622528076172,21.877538681030273,21.657711029052734,21.42093276977539,0.12615558505058289,0.047997135668992996,0.041824206709861755,0.06481420248746872,0.21099551022052765
1014,334.919262,-0.326157,0.5878,23.812416076660156,22.935544967651367,22.520780563354492,23.434253692626953,21.757823944091797,0.1436975598335266,0.08290154486894608,0.08973030000925064,0.37411704659461975,0.4398193359375
1015,334.929965,-0.323662,0.6182,23.332332611083984,22.223161697387695,21.757978439331055,21.488269805908203,21.356901168823242,0.07577782869338989,0.03623246029019356,0.03681369498372078,0.05376895144581795,0.20451579988002777
1016,335.05007,-0.40535,0.4307,22.874698638916016,22.165386199951172,21.95268440246582,21.81968116760254,21.767108917236328,0.04757354035973549,0.03335420787334442,0.04204074665904045,0.06891808658838272,0.2387697845697403
1017,333.792796,-0.416111,0.3839,21.52008628845215,20.947702407836914,20.93396759033203,20.759122848510742,21.015533447265625,0.018605265766382217,0.014040467329323292,0.020902998745441437,0.032625652849674225,0.14211854338645935
1018,334.361465,-0.055807,0.4108,23.1352481842041,22.215913772583008,22.011898040771484,21.707117080688477,21.491682052612305,0.0778094008564949,0.040656786412000656,0.05024772137403488,0.07527506351470947,0.22015810012817383
1019,333.806809,-0.36122,0.367,21.668746948242188,20.74074363708496,20.47153663635254,20.184505462646484,20.214031219482422,0.02360772341489792,0.013247479684650898,0.015476798638701439,0.02522369660437107,0.07278557121753693
1020,335.049402,-0.243269,0.2716,22.313573837280273,21.381561279296875,20.98412322998047,20.842206954956055,21.044727325439453,0.03664650768041611,0.020328739657998085,0.02067531645298004,0.03475886583328247,0.1581532210111618
1021,333.79587,-0.52733,0.8528,23.704275131225586,23.139341354370117,22.163593292236328,22.029563903808594,22.029558181762695,0.11574547737836838,0.08860938996076584,0.05537351220846176,0.0931987315416336,0.28645288944244385
1022,333.795856,-0.412046,0.7615,23.634296417236328,21.81471824645996,20.740877151489258,20.229217529296875,20.250885009765625,0.1593565195798874,0.03780074790120125,0.022740013897418976,0.026489509269595146,0.08530554175376892
1023,334.51963,-0.355713,1.1354,23.055700302124023,22.798908233642578,22.156352996826172,21.77936553955078,22.074493408203125,0.07687188684940338,0.07654783874750137,0.06363491714000702,0.0863950178027153,0.386822909116745
1024,335.024303,-0.414824,0.7184,23.484167098999023,22.5623722076416,21.943021774291992,21.732702255249023,21.354433059692383,0.09953255951404572,0.05679925158619881,0.04812762886285782,0.07628826797008514,0.21959060430526733
1025,333.674135,-0.453625,0.9002,23.176687240600586,22.69775390625,22.273218154907227,21.920839309692383,21.422073364257812,0.06259714812040329,0.051932357251644135,0.053446318954229355,0.07389238476753235,0.1675540953874588
1026,335.213644,-0.454167,0.6863,22.561185836791992,21.913612365722656,21.70928382873535,21.075252532958984,19.968475341796875,0.08563771098852158,0.06172848492860794,0.07486054301261902,0.07603001594543457,0.10152571648359299
1027,335.056111,-0.424369,0.2097,22.790613174438477,22.467573165893555,22.2968807220459,22.273767471313477,21.79945182800293,0.04560724273324013,0.043650563806295395,0.05596555396914482,0.10144655406475067,0.2652168869972229
1028,335.066143,-0.239459,0.8681,23.024986267089844,21.93794822692871,20.883819580078125,20.411624908447266,20.3782901763916,0.08147398382425308,0.04374576359987259,0.02428123541176319,0.028840498998761177,0.10059236735105515
1029,333.64378,-0.437766,0.5618,23.707128524780273,22.75586700439453,22.449129104614258,22.263456344604492,22.28679084777832,0.13857731223106384,0.07852908223867416,0.0896376296877861,0.1484723687171936,0.4793783128261566
1030,333.452001,-0.047014,0.4604,23.056190490722656,21.543582916259766,21.066415786743164,20.77634620666504,20.7197265625,0.08436629176139832,0.02650374546647072,0.026446109637618065,0.04138964042067528,0.1291293352842331
1031,335.066933,-0.23401,0.3169,21.860897064208984,20.317401885986328,19.837846755981445,19.537538528442383,19.51883888244629,0.031106844544410706,0.010111391544342041,0.009452697820961475,0.013090322725474834,0.05188528820872307
1032,333.456942,-0.045452,0.3452,23.285757064819336,22.423221588134766,22.10306739807129,21.62350845336914,21.629976272583008,0.09575238823890686,0.058603622019290924,0.06441502273082733,0.08601845800876617,0.2642088830471039
1033,334.129767,-0.182108,0.1229,20.164533615112305,19.339839935302734,18.980039596557617,18.752321243286133,18.67677116394043,0.007142612710595131,0.004113687202334404,0.004443626385182142,0.006902218796312809,0.02289622277021408
1034,334.541909,-0.346042,0.9566,23.346620559692383,22.619813919067383,21.658979415893555,21.253467559814453,21.87666130065918,0.12592390179634094,0.07370761781930923,0.04542617127299309,0.059585586190223694,0.3761759102344513
1035,335.215836,-0.444251,0.4228,23.615421295166016,22.33970069885254,21.99287986755371,21.96044158935547,21.687471389770508,0.10897380113601685,0.04332632198929787,0.046091482043266296,0.07608035951852798,0.26497557759284973
1036,333.860358,-0.445018,0.7049,22.859130859375,22.070276260375977,21.53172492980957,21.349214553833008,21.540485382080078,0.05974820256233215,0.03847259283065796,0.035830166190862656,0.05774029716849327,0.22627605497837067
1037,334.53999,-0.342806,0.6552,25.329345703125,23.212223052978516,22.207473754882812,21.779027938842773,21.44341468811035,0.6391889452934265,0.1097266674041748,0.06630898267030716,0.08421365916728973,0.23728452622890472
1038,334.979507,-0.230544,0.4704,21.830078125,20.942495346069336,20.671476364135742,20.370468139648438,20.36258888244629,0.024195222184062004,0.01426453236490488,0.01698889024555683,0.029051966965198517,0.09983430057764053
1039,333.895484,-0.429397,0.7553,23.520244598388672,22.180644989013672,21.27650260925293,20.9639892578125,21.1461181640625,0.09913834184408188,0.037237148731946945,0.024447550997138023,0.034123122692108154,0.14857783913612366
1040,334.546538,-0.332151,0.5268,21.661680221557617,20.68128776550293,20.38994598388672,20.175573348999023,20.07605743408203,0.02552904561161995,0.012676870450377464,0.014517296105623245,0.023471467196941376,0.07417085021734238
1041,334.141376,-0.118377,0.318,22.247642517089844,21.432331085205078,21.273582458496094,21.000673294067383,21.210384368896484,0.044373560696840286,0.028073323890566826,0.037559691816568375,0.04858656972646713,0.2569049000740051
1042,334.384477,-0.066636,0.4421,22.56666374206543,21.744815826416016,21.458465576171875,21.135650634765625,21.29929542541504,0.07256664335727692,0.044231753796339035,0.04998474940657616,0.08183141052722931,0.2979176342487335
1043,335.002139,-0.249071,0.2522,22.800186157226562,21.996992111206055,21.844593048095703,21.565637588500977,21.246299743652344,0.05593973025679588,0.03651962801814079,0.04535601660609245,0.06653788685798645,0.19012658298015594
1044,333.998572,-0.052582,0.7061,22.864099502563477,22.193071365356445,21.937118530273438,21.625797271728516,21.65637969970703,0.060830239206552505,0.042125437408685684,0.05033673718571663,0.07617124170064926,0.26302820444107056
1045,335.025116,-0.220948,0.5029,23.20212745666504,21.725629806518555,21.195127487182617,20.934776306152344,20.82858657836914,0.0736137107014656,0.027622539550065994,0.02420535497367382,0.03348086029291153,0.12110036611557007
1046,334.408357,-0.062551,0.4428,21.26704978942871,21.05132484436035,20.702978134155273,21.07278823852539,21.070507049560547,0.012604771181941032,0.01312345452606678,0.014145895838737488,0.04132731258869171,0.13836738467216492
1047,334.349916,-0.013442,1.0961,22.817075729370117,22.22432518005371,21.4926700592041,20.817665100097656,20.78845977783203,0.06699855625629425,0.049779728055000305,0.03815581277012825,0.0419488400220871,0.14948034286499023
1048,335.209821,-0.431716,0.5413,22.69223976135254,21.84996223449707,21.604995727539062,21.506643295288086,21.8331241607666,0.042434822767972946,0.025535931810736656,0.030041156336665154,0.04978889226913452,0.29581910371780396
1049,335.039825,-0.22682,0.5008,21.599037170410156,20.5915584564209,20.292747497558594,20.005115509033203,20.053956985473633,0.021610522642731667,0.012212290428578854,0.012773549184203148,0.019426114857196808,0.08290977776050568
1050,334.364854,-0.00832,0.9118,25.466930389404297,23.517488479614258,22.099021911621094,21.434999465942383,21.387990951538086,0.5759766101837158,0.11850187927484512,0.0481489896774292,0.051298435777425766,0.20186439156532288
1051,334.046518,-0.05942,0.3681,23.087974548339844,22.22471809387207,22.116182327270508,21.86545753479004,21.92922019958496,0.05718087777495384,0.03417316451668739,0.046929731965065,0.08075468242168427,0.2520937919616699
1052,335.04264,-0.220478,0.5143,24.058069229125977,22.395254135131836,21.808650970458984,21.409730911254883,21.137920379638672,0.16987094283103943,0.049872253090143204,0.04364727437496185,0.05651741474866867,0.16947966814041138
1053,334.952899,-0.511433,0.206,22.68180274963379,22.12275505065918,21.89934730529785,21.855079650878906,22.18783187866211,0.05831626057624817,0.043194498866796494,0.05325566977262497,0.08664952963590622,0.5008679628372192
1054,334.053077,-0.055448,0.2283,20.56546401977539,19.678380966186523,19.311471939086914,19.099830627441406,19.10267448425293,0.010009948164224625,0.0056835669092834,0.006115862634032965,0.009787172079086304,0.033647891134023666
1055,335.028941,-0.213674,0.4009,22.245281219482422,21.40839385986328,21.240724563598633,21.04450225830078,21.172914505004883,0.0420086570084095,0.023503368720412254,0.02845567837357521,0.04593600332736969,0.2122345119714737
1056,334.971622,-0.521416,0.7211,23.60968589782715,22.55052947998047,22.240232467651367,21.92867660522461,22.20448112487793,0.13765858113765717,0.07223757356405258,0.0844736248254776,0.10823815315961838,0.6166479587554932
1057,334.641273,-0.4044,0.7305,23.11155891418457,22.43083953857422,21.945955276489258,21.695598602294922,21.2963924407959,0.08066491037607193,0.05673821642994881,0.05597991496324539,0.0895824134349823,0.18269763886928558
1058,334.367442,-0.00165,1.0254,28.150402069091797,23.908170700073242,22.679819107055664,21.659013748168945,21.476425170898438,6.766770362854004,0.18156805634498596,0.08611824363470078,0.06605441123247147,0.21492677927017212
1059,334.403918,-0.044128,1.0459,23.431760787963867,21.999752044677734,20.90772819519043,20.12702178955078,19.95185089111328,0.1660325825214386,0.05351803079247475,0.029418673366308212,0.028343327343463898,0.08350031077861786
1060,335.019023,-0.231474,0.5537,23.33411979675293,21.724712371826172,21.19302749633789,20.86454963684082,20.5098876953125,0.09448795765638351,0.030630094930529594,0.028014693409204483,0.03956511989235878,0.10661981999874115
1061,334.995743,-0.514575,0.9119,23.132829666137695,22.16318130493164,21.51824951171875,21.18767738342285,21.242557525634766,0.08874442428350449,0.04823776334524155,0.0400734506547451,0.04898890480399132,0.2387734204530716
1062,333.994528,-0.049896,0.4192,22.6503849029541,21.811737060546875,21.56028938293457,21.494369506835938,21.480777740478516,0.047718700021505356,0.028341073542833328,0.0339946374297142,0.06380873918533325,0.2095746546983719
1063,333.97848,-0.027536,0.0573,21.155078887939453,20.5986328125,20.38274383544922,20.220312118530273,20.1917724609375,0.013692558743059635,0.010789276100695133,0.013377977535128593,0.02068963646888733,0.07239004224538803
1064,333.9037,-0.407536,0.4451,22.044639587402344,20.991806030273438,20.662893295288086,20.339868545532227,20.305618286132812,0.029247436672449112,0.014612855389714241,0.016161536797881126,0.02396940439939499,0.07157113403081894
1065,335.06892,-0.218238,0.3821,22.602848052978516,21.72673225402832,21.693727493286133,21.379976272583008,21.884496688842773,0.051630545407533646,0.03223791718482971,0.04707211256027222,0.06336596608161926,0.41317030787467957
1066,334.015026,-0.047668,0.3309,21.336225509643555,20.26929473876953,19.85418128967285,19.562744140625,19.59613037109375,0.018947560340166092,0.009327365085482597,0.00963652040809393,0.014865015633404255,0.04789845272898674
1067,334.425249,-0.032046,0.1424,21.548376083374023,21.129180908203125,20.965803146362305,20.917665481567383,20.305635452270508,0.017764760181307793,0.015813007950782776,0.020374609157443047,0.040409237146377563,0.0714697316288948
1068,333.911145,-0.405511,0.3327,22.747400283813477,22.039535522460938,21.820884704589844,21.680437088012695,22.267423629760742,0.06503552943468094,0.038803838193416595,0.04769061878323555,0.08068449050188065,0.4749378263950348
1069,333.458825,-0.048184,0.5385,22.820724487304688,21.23197364807129,20.546812057495117,20.200809478759766,20.182958602905273,0.07013896852731705,0.022313864901661873,0.01774352230131626,0.025836242362856865,0.08006482571363449
1070,334.384465,-0.010184,0.5535,22.130678176879883,21.66931915283203,21.35069465637207,21.447463989257812,21.27326774597168,0.03546200320124626,0.02883107215166092,0.032219596207141876,0.07297360152006149,0.23858265578746796
1071,335.032796,-0.362227,0.2468,21.831340789794922,21.21653175354004,21.03106689453125,20.980329513549805,21.221710205078125,0.024408254772424698,0.017362874001264572,0.0221653264015913,0.041424866765737534,0.20676955580711365
1072,335.026471,-0.515603,0.7692,22.941638946533203,22.352933883666992,21.760921478271484,21.53293228149414,22.038450241088867,0.06522636115550995,0.05144389718770981,0.04441436380147934,0.06263872981071472,0.5251254439353943
1073,333.991761,-0.014296,0.6158,23.02181053161621,21.911901473999023,21.545795440673828,21.511857986450195,21.21552085876465,0.08150975406169891,0.03200916573405266,0.03576533496379852,0.07948136329650879,0.20629486441612244
1074,334.644521,-0.35959,0.281,22.948204040527344,22.1373233795166,22.11549186706543,21.984416961669922,22.6315860748291,0.0760980024933815,0.047765664756298065,0.06953240931034088,0.12265346199274063,0.7440399527549744
1075,333.980923,-0.007914,0.3734,20.451757431030273,19.03945541381836,18.53553009033203,18.213987350463867,18.09711265563965,0.013765281066298485,0.004565496928989887,0.0043820408172905445,0.005935091525316238,0.02198965847492218
1076,334.913208,-0.488744,0.37,23.03421401977539,21.8171443939209,21.39483642578125,20.924245834350586,20.6420841217041,0.06772758066654205,0.0283134113997221,0.02885792776942253,0.03242335096001625,0.10964581370353699
1077,334.653259,-0.354279,0.4689,22.669601440429688,21.967073440551758,21.80129051208496,21.82666778564453,21.97649383544922,0.05806097760796547,0.03942059725522995,0.050550349056720734,0.09965856373310089,0.39286383986473083
1078,334.973675,-0.504796,0.5431,23.43910026550293,21.719940185546875,21.00393295288086,20.534849166870117,20.46926498413086,0.13902980089187622,0.03605234622955322,0.02890896052122116,0.03285350278019905,0.128231942653656
1079,334.447068,-0.131584,0.2421,21.588605880737305,20.959335327148438,20.728330612182617,20.56289291381836,20.567564010620117,0.02589474618434906,0.018518874421715736,0.022580232471227646,0.03560395538806915,0.13288238644599915
1080,334.656817,-0.402561,0.4827,23.200546264648438,21.719594955444336,21.225313186645508,20.78406524658203,20.54659652709961,0.08771918714046478,0.030222784727811813,0.028648486360907555,0.04145396500825882,0.10879714041948318
1081,333.943801,-0.437487,0.7976,23.1912841796875,22.532272338867188,21.938859939575195,21.735593795776367,22.095949172973633,0.08675744384527206,0.053095463663339615,0.048969876021146774,0.07234189659357071,0.42283084988594055
1082,334.412943,-0.013997,0.593,23.217893600463867,22.474462509155273,22.260103225708008,22.316801071166992,23.233570098876953,0.07878462225198746,0.049825526773929596,0.06115994602441788,0.1321084201335907,1.1235861778259277
1083,334.421112,-0.005523,0.6116,23.66851234436035,22.71650505065918,22.36920166015625,22.14496421813965,21.80710220336914,0.10492350906133652,0.05761321261525154,0.06679756939411163,0.09957549721002579,0.2758307456970215
1084,335.122876,-0.403342,0.5781,19.280349731445312,17.945833206176758,17.407228469848633,17.149751663208008,17.109628677368164,0.002693133894354105,0.0011069613974541426,0.0009424258605577052,0.0014684190973639488,0.00467604398727417
1085,334.451022,-0.051109,0.5268,22.950313568115234,21.680036544799805,21.21687889099121,20.94684410095215,20.95374298095703,0.06190881505608559,0.024338817223906517,0.023725708946585655,0.038499217480421066,0.1311199814081192
1086,333.862465,-0.47594,0.661,24.05220603942871,22.877588272094727,21.77910614013672,21.322208404541016,21.597986221313477,0.17397858202457428,0.07889913022518158,0.0439508780837059,0.05059094354510307,0.21859021484851837
1087,335.044105,-0.357674,0.6367,24.49346923828125,22.88751220703125,22.314533233642578,22.03199005126953,21.520645141601562,0.1860317587852478,0.05836285650730133,0.052163172513246536,0.07502847909927368,0.18040291965007782
1088,334.056266,-0.046115,0.3319,22.143510818481445,20.61241912841797,20.056425094604492,19.7567138671875,19.678194046020508,0.03381935879588127,0.010824249126017094,0.009644323959946632,0.014310693368315697,0.04533480107784271
1089,334.463853,-0.054878,0.199,21.881591796875,21.377517700195312,21.177480697631836,21.132478713989258,21.82640266418457,0.031114593148231506,0.02426251769065857,0.029864763841032982,0.05524696409702301,0.3731945753097534
1090,334.061205,-0.034119,0.5858,22.89805030822754,22.040836334228516,21.73271942138672,21.66849136352539,21.952482223510742,0.05333392322063446,0.03193584829568863,0.036361850798130035,0.0692625418305397,0.2905471622943878
1091,333.862282,-0.432517,0.7197,24.788673400878906,22.632043838500977,21.679170608520508,21.352527618408203,21.03856086730957,0.28556811809539795,0.05239255726337433,0.03340202942490578,0.047175850719213486,0.11585351079702377
1092,334.04584,-0.015489,0.586,23.185556411743164,21.549785614013672,20.907806396484375,20.64665985107422,20.309106826782227,0.10027157515287399,0.026853470131754875,0.022773923352360725,0.042511120438575745,0.08766668289899826
1093,334.962125,-0.449924,0.6198,22.72180938720703,21.52110481262207,20.738893508911133,20.469764709472656,20.292539596557617,0.05935891345143318,0.024966485798358917,0.018271448090672493,0.025253407657146454,0.08464429527521133
1094,334.967267,-0.449943,0.692,23.43539810180664,22.759204864501953,22.120067596435547,22.091094970703125,21.937063217163086,0.092283234000206,0.06278473138809204,0.052397117018699646,0.09047431498765945,0.31050097942352295
1095,334.673934,-0.357467,0.7392,23.7818546295166,22.8111629486084,21.822206497192383,21.24165916442871,21.12417221069336,0.1341622769832611,0.07157129794359207,0.043207455426454544,0.048508819192647934,0.14936432242393494
1096,334.998461,-0.225203,0.9082,24.765567779541016,22.354310989379883,21.115808486938477,20.438926696777344,20.182571411132812,0.4269872307777405,0.06518684327602386,0.03149651736021042,0.035614170134067535,0.10127546638250351
1097,333.955659,-0.427833,0.7291,22.635438919067383,21.239686965942383,20.203369140625,19.682222366333008,19.7620906829834,0.0985332578420639,0.034772779792547226,0.020115574821829796,0.023366278037428856,0.09311044961214066
1098,334.983884,-0.349525,0.5479,23.720550537109375,22.475906372070312,22.00113296508789,21.531633377075195,21.354122161865234,0.1433950662612915,0.06016422063112259,0.05802972614765167,0.07145843654870987,0.24235323071479797
1099,333.964484,-0.427422,0.7557,23.11578369140625,22.37688446044922,21.92899513244629,21.57221031188965,21.757381439208984,0.08327960968017578,0.05335177853703499,0.05305805057287216,0.0708673819899559,0.3153665065765381
1100,334.474634,-0.056389,0.3649,23.41401481628418,22.56778907775879,22.22804069519043,21.92547035217285,22.70177459716797,0.09479660540819168,0.05209491029381752,0.056724753230810165,0.08755142986774445,0.5978928208351135
1101,334.969328,-0.447302,0.1384,22.185747146606445,21.772628784179688,21.532873153686523,21.277212142944336,21.60516929626465,0.04560118913650513,0.0388440303504467,0.046790000051259995,0.06559869647026062,0.3508773446083069
1102,334.699985,-0.35911,0.5203,21.92939567565918,21.380056381225586,21.178451538085938,21.03920555114746,21.171388626098633,0.020596487447619438,0.01651330105960369,0.020381273701786995,0.03436390683054924,0.1448097676038742
1103,334.506283,-0.054326,0.3211,23.10444450378418,22.506549835205078,22.086505889892578,22.046977996826172,22.03166961669922,0.06418108195066452,0.04895986244082451,0.04912135377526283,0.09164563566446304,0.3466694951057434
1104,334.125183,-0.069868,0.4094,22.794225692749023,22.267427444458008,22.271150588989258,22.35901641845703,22.53421401977539,0.05513627827167511,0.0465797558426857,0.06898394972085953,0.14924666285514832,0.6000364422798157
1105,335.114484,-0.317785,0.6205,23.25364112854004,21.384105682373047,20.390506744384766,19.984575271606445,19.765775680541992,0.09705614298582077,0.022562138736248016,0.013610071502625942,0.01711132936179638,0.06537692248821259
1106,334.479217,-0.137475,0.2442,23.202417373657227,22.376144409179688,22.051706314086914,22.318531036376953,22.646366119384766,0.06681927293539047,0.03999458998441696,0.04468214139342308,0.11341230571269989,0.5241644382476807
